command,value,config_file,line,section,baseline_action,notes
r.Nanite.CSMLodScaleFixedRange,2,Config/DefaultScalability.ini,348,ShadowQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
foliage.HISMDynamicCascadeShadowThreshold,4,Config/DefaultScalability.ini,349,ShadowQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
foliage.CSM.MinRadius.Bias1,100,Config/DefaultScalability.ini,350,ShadowQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
foliage.CSM.MinRadius.Bias2,0,Config/DefaultScalability.ini,351,ShadowQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
foliage.CSM.MinRadius.Bias3,0,Config/DefaultScalability.ini,352,ShadowQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.LightFunctionQuality,1,Config/DefaultScalability.ini,355,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.CSM.MaxCascades,5,Config/DefaultScalability.ini,356,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxResolution,2048,Config/DefaultScalability.ini,357,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxCSMResolution,2048,Config/DefaultScalability.ini,358,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.RadiusThreshold,0.01,Config/DefaultScalability.ini,359,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.DistanceScale,0.7,Config/DefaultScalability.ini,360,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.CSM.TransitionScale,1.0,Config/DefaultScalability.ini,361,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.PreShadowResolutionFactor,1.0,Config/DefaultScalability.ini,362,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DistanceFieldShadowing,1,Config/DefaultScalability.ini,363,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DistanceFieldAO,1,Config/DefaultScalability.ini,364,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.AOQuality,2,Config/DefaultScalability.ini,365,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog,1,Config/DefaultScalability.ini,366,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.GridPixelSize,8,Config/DefaultScalability.ini,367,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.GridSizeZ,128,Config/DefaultScalability.ini,368,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.HistoryMissSupersampleCount,4,Config/DefaultScalability.ini,369,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.LightMaxDrawDistanceScale,1,Config/DefaultScalability.ini,370,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.CapsuleShadows,1,Config/DefaultScalability.ini,371,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.IgnoreWPODistanceOnlyVSM,0,Config/DefaultScalability.ini,372,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.StaticMeshLODBias,0,Config/DefaultScalability.ini,373,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.Enable,0,Config/DefaultScalability.ini,375,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.MaxPhysicalPages,2048,Config/DefaultScalability.ini,376,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.RadiusThreshold,0.1,Config/DefaultScalability.ini,377,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.DynamicRes.MaxPagePoolAllocation,0.85,Config/DefaultScalability.ini,378,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.DynamicRes.VisibleCountExtraAllocation,0,Config/DefaultScalability.ini,379,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasDirectional,-1.5,Config/DefaultScalability.ini,380,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasLocal,0.0,Config/DefaultScalability.ini,381,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountDirectional,6,Config/DefaultScalability.ini,382,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayDirectional,1,Config/DefaultScalability.ini,383,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountLocal,1,Config/DefaultScalability.ini,384,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayLocal,1,Config/DefaultScalability.ini,385,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayLocal,0,Config/DefaultScalability.ini,386,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.DirectionalSampleColumn,1,Config/DefaultScalability.ini,387,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.TexelDitherScale,15.5,Config/DefaultScalability.ini,388,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.DitherByDistance,1,Config/DefaultScalability.ini,389,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.Contrast,16,Config/DefaultScalability.ini,390,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.Cache.MaxMaterialPositionInvalidationRange,5000,Config/DefaultScalability.ini,391,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.Cache.MaxInvalidationScreenSize,0.04,Config/DefaultScalability.ini,392,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.Cache.MaxFrameSeperateInvalidation,-1,Config/DefaultScalability.ini,393,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.NonNanite.IncludeInCoarsePages,0,Config/DefaultScalability.ini,394,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.ModifyLODShadow,0,Config/DefaultScalability.ini,395,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxNumFarShadowCascades,1,Config/DefaultScalability.ini,396,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.ContactShadows.StepNum,32,Config/DefaultScalability.ini,397,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Nanite.CSMLodScaleFixedLevel,0,Config/DefaultScalability.ini,398,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Nanite.CSMLodScaleFixedRange,2,Config/DefaultScalability.ini,399,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
foliage.HISMDynamicCascadeShadowThreshold,4,Config/DefaultScalability.ini,400,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
foliage.CSM.MinRadius.Bias1,50,Config/DefaultScalability.ini,401,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
foliage.CSM.MinRadius.Bias2,0,Config/DefaultScalability.ini,402,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
foliage.CSM.MinRadius.Bias3,0,Config/DefaultScalability.ini,403,ShadowQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.DiffuseIndirect.Allow,0,Config/DefaultScalability.ini,407,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkylightIntensityMultiplier.OverrideValue,-1,Config/DefaultScalability.ini,408,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.DirectLighting.UpdateFactor,64,Config/DefaultScalability.ini,409,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.GridPixelSize,128,Config/DefaultScalability.ini,410,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity,0,Config/DefaultScalability.ini,411,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity.ProbeSpacing,8,Config/DefaultScalability.ini,412,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity.HemisphereProbeResolution,1,Config/DefaultScalability.ini,413,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.RadianceCache.Update.FrameInterval,3,Config/DefaultScalability.ini,414,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TraceMeshSDFs.Allow,0,Config/DefaultScalability.ini,415,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.SpatialFilterNumPasses,1,Config/DefaultScalability.ini,416,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.IntegrationTileClassification,0,Config/DefaultScalability.ini,417,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.RadianceCache.ProbeResolution,16,Config/DefaultScalability.ini,418,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.RadianceCache.NumProbesToTraceBudget,30,Config/DefaultScalability.ini,419,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.ScreenSpaceBentNormal,0,Config/DefaultScalability.ini,420,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.DownsampleFactor,64,Config/DefaultScalability.ini,421,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.TracingOctahedronResolution,8,Config/DefaultScalability.ini,422,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.StochasticInterpolation,1,Config/DefaultScalability.ini,423,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.FullResolutionJitterWidth,1,Config/DefaultScalability.ini,424,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.TwoSidedFoliageBackfaceDiffuse,0,Config/DefaultScalability.ini,425,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.TraceFromVolume,1,Config/DefaultScalability.ini,426,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache.ProbeResolution,8,Config/DefaultScalability.ini,427,GlobalIlluminationQuality@0,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
