command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,current_project_values,test_method,safe_test_values,config_target,test_priority,skip_or_review_reason,baseline_fps,test_fps,fps_delta_percent,quality_impact,recommendation,project_setting_value,notes,usage,help,flags
r.Metal.EnableMetalDeferredDeleteLatency,CVar,bool,false,r,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Metal.EnableMetalDeferredDeleteLatency=<值>` / `r.Metal.EnableMetalDeferredDeleteLatency <值>` 或 INI 中配置,false: No added latency on deferred delete \n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Metal.EnablePSOFileCacheWhenPrecachingActive,CVar,bool,false,r,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Metal.EnablePSOFileCacheWhenPrecachingActive=<值>` / `r.Metal.EnablePSOFileCacheWhenPrecachingActive <值>` 或 INI 中配置,"false: If precaching is available (r.PSOPrecaching=1, then disable the PSO filecache. (default)\n",ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Metal.RayTracing.AllowCompaction,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Metal.RayTracing.AllowCompaction=<值>` / `r.Metal.RayTracing.AllowCompaction <值>` 或 INI 中配置,Whether to automatically perform compaction for static acceleration structures to save GPU memory. (default = 1)\n,ECVF_ReadOnly
r.Metal.RayTracing.DebugForceBuildMode,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Metal.RayTracing.DebugForceBuildMode=<值>` / `r.Metal.RayTracing.DebugForceBuildMode <值>` 或 INI 中配置,Forces specific acceleration structure build mode (not runtime-tweakable).\n,ECVF_ReadOnly
r.Metal.RayTracing.MaxBatchedCompaction,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Metal.RayTracing.MaxBatchedCompaction=<值>` / `r.Metal.RayTracing.MaxBatchedCompaction <值>` 或 INI 中配置,Maximum of amount of compaction requests and rebuilds per frame. (default = 64)\n,ECVF_ReadOnly
r.Mobile.AllowDeferredShadingOpenGL,CVar,int32,1,r,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.AllowDeferredShadingOpenGL=<值>` / `r.Mobile.AllowDeferredShadingOpenGL <值>` 或 INI 中配置,,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Mobile.AllowDistanceFieldShadows,CVar,int32,1,r,阴影,All,false,true,false,false,false,,Config/DefaultEngine.ini:202=False,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.AllowDistanceFieldShadows=<值>` / `r.Mobile.AllowDistanceFieldShadows <值>` 或 INI 中配置,,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Mobile.AllowDitheredLODTransition,CVar,bool,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.AllowDitheredLODTransition=<值>` / `r.Mobile.AllowDitheredLODTransition <值>` 或 INI 中配置,Whether to support 'Dithered LOD Transition' material option on mobile platforms,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.AllowFramebufferFetch,CVar,int32,0,r,渲染管线,All,false,true,true,false,false,,,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.AllowFramebufferFetch=<值>` / `r.Mobile.AllowFramebufferFetch <值>` 或 INI 中配置,,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Mobile.AllowPerPixelShadingModels,CVar,int32,1,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.AllowPerPixelShadingModels=<值>` / `r.Mobile.AllowPerPixelShadingModels <值>` 或 INI 中配置,Whether to allow 'Per-Pixel Shader Models (From Material Expression)' in materials for Mobile feature level.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.AllowPixelDepthOffset,CVar,int32,1,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.AllowPixelDepthOffset=<值>` / `r.Mobile.AllowPixelDepthOffset <值>` 或 INI 中配置,Whether to allow 'Pixel Depth Offset' in materials for Mobile feature level. Depth modification in pixel shaders may reduce GPU performance,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.AmbientOcclusion,CVar,int32,0,r,GI,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.AmbientOcclusion=<值>` / `r.Mobile.AmbientOcclusion <值>` 或 INI 中配置,Caution: Affects only mobile Forward shading. An extra sampler will be occupied in mobile base pass pixel shader after enable the mobile ambient occlusion.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.DBuffer,CVar,int32,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.DBuffer=<值>` / `r.Mobile.DBuffer <值>` 或 INI 中配置,,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Mobile.DisableVertexFog,CVar,int32,1,r,光线追踪,All,false,true,false,false,false,,Config/DefaultEngine.ini:204=False,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.DisableVertexFog=<值>` / `r.Mobile.DisableVertexFog <值>` 或 INI 中配置,"If true, vertex fog will be omitted from the most of the mobile base pass shaders. Instead, fog will be applied in a separate pass and only when scene has a fog component.",ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.DistanceFieldAO,CVar,string,,r,GI,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.DistanceFieldAO=<值>` / `r.Mobile.DistanceFieldAO <值>` 或 INI 中配置,"Whether the distance field AO feature is allowed for Mobile Platforms, which is used to implement shadows of Movable sky lights from static meshes.",ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.EarlyZPass,CVar,int32,0,r,后处理,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.EarlyZPass=<值>` / `r.Mobile.EarlyZPass <值>` 或 INI 中配置,Whether to use a depth only pass to initialize Z culling for the mobile base pass. Changing this setting requires restarting the editor.\n,ECVF_ReadOnly
r.Mobile.EnableCapsuleDirectShadows,CVar,int32,0,r,阴影,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.EnableCapsuleDirectShadows=<值>` / `r.Mobile.EnableCapsuleDirectShadows <值>` 或 INI 中配置,0: Capsule direct shadows are disabled in the mobile renderer,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.EnableCapsuleShadows,CVar,int32,0,r,阴影,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.EnableCapsuleShadows=<值>` / `r.Mobile.EnableCapsuleShadows <值>` 或 INI 中配置,0: Capsule shadows are disabled in the mobile renderer,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.EnableCloth,CVar,bool,true,r,通用,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.EnableCloth=<值>` / `r.Mobile.EnableCloth <值>` 或 INI 中配置,"If enabled, compile cloth shader permutations and render simulated cloth on mobile platforms and Mobile mode on PC. Cannot be changed at runtime",ECVF_ReadOnly
r.Mobile.EnableClusteredDeferredShadingPermutations,CVar,string,,r,Nanite,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.EnableClusteredDeferredShadingPermutations=<值>` / `r.Mobile.EnableClusteredDeferredShadingPermutations <值>` 或 INI 中配置,Enable permutations for clustered shading and compile and cook them.,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Mobile.EnableMovableLightCSMShaderCulling,CVar,int32,1,r,阴影,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.EnableMovableLightCSMShaderCulling=<值>` / `r.Mobile.EnableMovableLightCSMShaderCulling <值>` 或 INI 中配置,,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Mobile.EnableMovablePointLightsShadows,CVar,int32,0,r,阴影,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.EnableMovablePointLightsShadows=<值>` / `r.Mobile.EnableMovablePointLightsShadows <值>` 或 INI 中配置,If 1 then enable movable point light shadow support,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.EnableMovableSpotlightsShadow,CVar,int32,0,r,阴影,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.EnableMovableSpotlightsShadow=<值>` / `r.Mobile.EnableMovableSpotlightsShadow <值>` 或 INI 中配置,If 1 then enable movable spotlight shadow support,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.EnableStaticAndCSMShadowReceivers,CVar,int32,1,r,阴影,All,false,true,false,false,false,,Config/DefaultEngine.ini:201=False,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.EnableStaticAndCSMShadowReceivers=<值>` / `r.Mobile.EnableStaticAndCSMShadowReceivers <值>` 或 INI 中配置,,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Mobile.ExtendedGBuffer,CVar,int32,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.ExtendedGBuffer=<值>` / `r.Mobile.ExtendedGBuffer <值>` 或 INI 中配置,,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Mobile.FloatPrecisionMode,CVar,int32,0,r,通用,All,false,true,true,false,false,,,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.FloatPrecisionMode=<值>` / `r.Mobile.FloatPrecisionMode <值>` 或 INI 中配置,,ECVF_ReadOnly
r.Mobile.Forward.DecalLighting,CVar,int32,1,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.Forward.DecalLighting=<值>` / `r.Mobile.Forward.DecalLighting <值>` 或 INI 中配置,,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Mobile.Forward.EnableClusteredReflections,CVar,int32,0,r,Nanite,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.Forward.EnableClusteredReflections=<值>` / `r.Mobile.Forward.EnableClusteredReflections <值>` 或 INI 中配置,"Whether to enable clustered reflections on mobile forward, it's always supported on mobile deferred.",ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.Forward.EnableLocalLights,CVar,int32,1,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.Forward.EnableLocalLights=<值>` / `r.Mobile.Forward.EnableLocalLights <值>` 或 INI 中配置,,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.Forward.EnableParticleLights,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.Forward.EnableParticleLights=<值>` / `r.Mobile.Forward.EnableParticleLights <值>` 或 INI 中配置,,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Mobile.Forward.RenderRectLightsAsSpotLights,CVar,int32,1,r,后处理,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.Forward.RenderRectLightsAsSpotLights=<值>` / `r.Mobile.Forward.RenderRectLightsAsSpotLights <值>` 或 INI 中配置,,ECVF_ReadOnly | ECVF_MobileShaderChange
r.Mobile.MobileSupportBloomSetupRareCases,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.MobileSupportBloomSetupRareCases=<值>` / `r.Mobile.MobileSupportBloomSetupRareCases <值>` 或 INI 中配置,"0: Don't generate permutations for BloomSetup rare cases. (default, like Sun+MetalMSAAHDRDecode, Dof+MetalMSAAHDRDecode, EyeAdaptaion+MetalMSAAHDRDecode, and any of their combinations)\n",ECVF_ReadOnly
r.Mobile.PropagateAlpha,CVar,int32,0,r,通用,All,false,true,true,false,false,,,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Mobile.PropagateAlpha=<值>` / `r.Mobile.PropagateAlpha <值>` 或 INI 中配置,0: Disabled,ECVF_ReadOnly | ECVF_RenderThreadSafe
