command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,current_project_values,test_method,safe_test_values,config_target,test_priority,skip_or_review_reason,baseline_fps,test_fps,fps_delta_percent,quality_impact,recommendation,project_setting_value,notes,usage,help,flags
fx.Niagara.SystemSimulation.MaxTickSubsteps,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.SystemSimulation.MaxTickSubsteps=<值>` / `fx.Niagara.SystemSimulation.MaxTickSubsteps <值>` 或 INI 中配置,The max number of possible substeps per frame when a system uses a fixed tick delta.,ECVF_Default
fx.Niagara.SystemSimulation.SkipTickDeltaSeconds,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.SystemSimulation.SkipTickDeltaSeconds=<值>` / `fx.Niagara.SystemSimulation.SkipTickDeltaSeconds <值>` 或 INI 中配置,When none zero we skip all ticks with a delta seconds less than equal to this number.,ECVF_Default
fx.Niagara.SystemSimulation.TaskStallTimeout,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.SystemSimulation.TaskStallTimeout=<值>` / `fx.Niagara.SystemSimulation.TaskStallTimeout <值>` 或 INI 中配置,Timeout in microseconds for Niagara simulation tasks to be considered stalled.\n,ECVF_Default
fx.Niagara.SystemSimulation.TickBatchMode,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.SystemSimulation.TickBatchMode=<值>` / `fx.Niagara.SystemSimulation.TickBatchMode <值>` 或 INI 中配置,Controls what we do with each batch of instances in a simulation,ECVF_Default
fx.Niagara.SystemSimulation.TickBatchSize,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.SystemSimulation.TickBatchSize=<值>` / `fx.Niagara.SystemSimulation.TickBatchSize <值>` 或 INI 中配置,The number of system instances to process per async task. \n,ECVF_Default
fx.Niagara.SystemSimulation.TickTaskAllowFrameOverlap,CVar,string,,fx,渲染管线,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.SystemSimulation.TickTaskAllowFrameOverlap=<值>` / `fx.Niagara.SystemSimulation.TickTaskAllowFrameOverlap <值>` 或 INI 中配置,When enabled we allow ticks to overlap beyond PostActorTick until either EOF updates or the next tick.,ECVF_Default
fx.Niagara.SystemSimulation.TickTaskShouldWait,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.SystemSimulation.TickTaskShouldWait=<值>` / `fx.Niagara.SystemSimulation.TickTaskShouldWait <值>` 或 INI 中配置,"When enabled the tick task will wait for concurrent work to complete, when disabled the task is complete once the GT tick is complete.",ECVF_Default
fx.Niagara.SystemSimulation.UpdateOnSpawn,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.SystemSimulation.UpdateOnSpawn=<值>` / `fx.Niagara.SystemSimulation.UpdateOnSpawn <值>` 或 INI 中配置,"If > 0, system simulations are given a small update after spawn. \n",ECVF_Default
fx.Niagara.TaskPriorities.Dump,Command,string,,fx,渲染调试/可视化,All,true,false,false,false,false,,,manual_command_review,,Runtime console or user setting if adopted,P3,"Console command, not a settable CVar.",,,,untested,untested,,,`fx.Niagara.TaskPriorities.Dump`（可带参数，具体见帮助说明）,Dump currently set priorities,
fx.Niagara.TaskPriorities.NoneOverlappingPriority,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.TaskPriorities.NoneOverlappingPriority=<值>` / `fx.Niagara.TaskPriorities.NoneOverlappingPriority <值>` 或 INI 中配置,Priority to use when we are not allowed to overlap tick groups.,ECVF_Default
fx.Niagara.TaskPriorities.PerfCapturePriority,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`fx.Niagara.TaskPriorities.PerfCapturePriority=<值>` / `fx.Niagara.TaskPriorities.PerfCapturePriority <值>` 或 INI 中配置,Priority to use if performance captures are enabled.  Reduces the amount of context switching for Niagara to make performance measurements more reliable.,ECVF_Default
fx.Niagara.TaskPriorities.PostActorTickPriority,CVar,string,,fx,光线追踪,All,true,false,false,false,true,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.TaskPriorities.PostActorTickPriority=<值>` / `fx.Niagara.TaskPriorities.PostActorTickPriority <值>` 或 INI 中配置,"Any tasks we execute, such as spawning, in post actor tick will run at this priority.",ECVF_Default | ECVF_Scalability
fx.Niagara.TaskPriorities.TickGroupPriority,CVar,string,,fx,通用,All,true,false,false,false,true,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.TaskPriorities.TickGroupPriority=<值>` / `fx.Niagara.TaskPriorities.TickGroupPriority <值>` 或 INI 中配置,Set tick group priories for Niagara.,ECVF_Scalability | ECVF_Default
fx.Niagara.UI.Distribution.UseCompactEditor,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.UI.Distribution.UseCompactEditor=<值>` / `fx.Niagara.UI.Distribution.UseCompactEditor <值>` 或 INI 中配置,When enabled we use the compact editor vs the curve editor.,
fx.Niagara.UseGlobalFXBudget,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.UseGlobalFXBudget=<值>` / `fx.Niagara.UseGlobalFXBudget <值>` 或 INI 中配置,"If true, Niagara will track performace data into the global FX budget and feed the global budget values into scalability. \n",ECVF_Default
fx.Niagara.ValidateDuplicateVariableGuids,Command,string,,fx,通用,All,true,false,false,false,false,,,manual_command_review,,Runtime console or user setting if adopted,P3,"Console command, not a settable CVar.",,,,untested,untested,,,`fx.Niagara.ValidateDuplicateVariableGuids`（可带参数，具体见帮助说明）,Validate the script guids of a given script.,
fx.Niagara.VolumeRenderer.Enabled,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.VolumeRenderer.Enabled=<值>` / `fx.Niagara.VolumeRenderer.Enabled <值>` 或 INI 中配置,"If == 0, Niagara Volume Renderers are disabled.",ECVF_Default
fx.Niagara.WaitOnPreGC,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.WaitOnPreGC=<值>` / `fx.Niagara.WaitOnPreGC <值>` 或 INI 中配置,Toggles whether Niagara will wait for all async tasks to complete before any GC calls.,ECVF_Default
fx.Niagara.WarnComponentRenderCount,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.WarnComponentRenderCount=<值>` / `fx.Niagara.WarnComponentRenderCount <值>` 或 INI 中配置,The max number of components that a single system can spawn before a log warning is shown.,ECVF_Default
fx.Niagara.Water.DepthQuerySupported,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.Water.DepthQuerySupported=<值>` / `fx.Niagara.Water.DepthQuerySupported <值>` 或 INI 中配置,When enabled water body queries will include unsafe access to the depth.,ECVF_Default
fx.Niagara.WorldManager.FirstHighPriTickGroup,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.WorldManager.FirstHighPriTickGroup=<值>` / `fx.Niagara.WorldManager.FirstHighPriTickGroup <值>` 或 INI 中配置,Defines which tick groups should be set to high priority for the world manager.\n,"FConsoleVariableDelegate::CreateLambda( 			[](IConsoleVariable*) 			{ 				FNiagaraWorldManager::ForAllWorldManagers( 					[](FNiagaraWorldManager& WorldManager) 					{ 						for (int32 i=0; i < NiagaraNumTickGroups; ++i) 						{ 							WorldManager.SetTickGroupPriority(i, GetNiagaraTickGroupPriority(i)); 						} 					} 				); 			} 		), 		ECVF_Default"
fx.Niagara.WorldManager.ObjectPoolEnabled,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.WorldManager.ObjectPoolEnabled=<值>` / `fx.Niagara.WorldManager.ObjectPoolEnabled <值>` 或 INI 中配置,"Should we pool objects, yay or nay.",ECVF_Default
fx.Niagara.WorldManager.SpawnPerTickGroup,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.WorldManager.SpawnPerTickGroup=<值>` / `fx.Niagara.WorldManager.SpawnPerTickGroup <值>` 或 INI 中配置,Will attempt to spawn new systems earlier (default enabled).,ECVF_Default
fx.Niagara.WorldManager.TickParameterCollectionsOncePerFrame,CVar,string,,fx,渲染管线,All,true,false,false,false,true,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.WorldManager.TickParameterCollectionsOncePerFrame=<值>` / `fx.Niagara.WorldManager.TickParameterCollectionsOncePerFrame <值>` 或 INI 中配置,When true parameter collection updates will occur once per frame in the first tick group.\n,ECVF_Default | ECVF_Scalability
fx.Niagara.WorldManager.UseTickPasses,CVar,string,,fx,后处理,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.Niagara.WorldManager.UseTickPasses=<值>` / `fx.Niagara.WorldManager.UseTickPasses <值>` 或 INI 中配置,When enabled we will use the tick passes to avoid blocking overlapping sims at tick boundaries.,ECVF_Default
fx.NiagaraAllowComputeShaders,CVar,string,,fx,材质,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.NiagaraAllowComputeShaders=<值>` / `fx.NiagaraAllowComputeShaders <值>` 或 INI 中配置,"If true, allow the usage compute shaders within Niagara.",ECVF_Default
fx.NiagaraAllowGPUParticles,CVar,string,,fx,光线追踪,All,true,false,false,false,true,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.NiagaraAllowGPUParticles=<值>` / `fx.NiagaraAllowGPUParticles <值>` 或 INI 中配置,"If true, allow the usage of GPU particles for Niagara.",ECVF_Scalability | ECVF_Default
fx.NiagaraBatcher.FreeBufferEarly,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.NiagaraBatcher.FreeBufferEarly=<值>` / `fx.NiagaraBatcher.FreeBufferEarly <值>` 或 INI 中配置,Will take the path to release GPU buffers when possible.\n,ECVF_Default
fx.NiagaraComponentsEnabled,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.NiagaraComponentsEnabled=<值>` / `fx.NiagaraComponentsEnabled <值>` 或 INI 中配置,If false Niagara particle components will not be activated.,ECVF_Default
fx.NiagaraDataBufferMinSize,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.NiagaraDataBufferMinSize=<值>` / `fx.NiagaraDataBufferMinSize <值>` 或 INI 中配置,Niagara data buffer minimum allocation size in bytes (Default=512).,ECVF_Default
fx.NiagaraDataBufferShrinkFactor,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.NiagaraDataBufferShrinkFactor=<值>` / `fx.NiagaraDataBufferShrinkFactor <值>` 或 INI 中配置,Niagara data buffer size threshold for shrinking. (Default=3) \n,ECVF_Default
fx.NiagaraEditor.ReinitializeStyle,Command,string,,fx,通用,All,true,false,false,false,false,,,manual_command_review,,Runtime console or user setting if adopted,P3,"Console command, not a settable CVar.",,,,untested,untested,,,`fx.NiagaraEditor.ReinitializeStyle`（可带参数，具体见帮助说明）,Reinitializes the style for the niagara editor module.  Used in conjuction with live coding for UI tweaks.  May crash the editor if style objects are in use.,
fx.NiagaraEditorWidgets.ReinitializeStyle,Command,string,,fx,通用,All,true,false,false,false,false,,,manual_command_review,,Runtime console or user setting if adopted,P3,"Console command, not a settable CVar.",,,,untested,untested,,,`fx.NiagaraEditorWidgets.ReinitializeStyle`（可带参数，具体见帮助说明）,Reinitializes the style for the niagara editor widgets module.  Used in conjuction with live coding for UI tweaks.  May crash the editor if style objects are in use.,
fx.NiagaraEnablePrecompilerNamespaceDatasetCulling,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.NiagaraEnablePrecompilerNamespaceDatasetCulling=<值>` / `fx.NiagaraEnablePrecompilerNamespaceDatasetCulling <值>` 或 INI 中配置,Force the namespace fixup precompiler process to cull unused Dataset parameters. Only enabled if fx.NiagaraEnablePrecompilerNamespaceFixup is also enabled. \n,ECVF_Default
fx.NiagaraEnablePrecompilerNamespaceFixup,CVar,string,,fx,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.NiagaraEnablePrecompilerNamespaceFixup=<值>` / `fx.NiagaraEnablePrecompilerNamespaceFixup <值>` 或 INI 中配置,Enable a precompiler stage to discover parameter name matches and convert matched parameter hlsl name tokens to appropriate namespaces. \n,ECVF_Default
fx.NiagaraGlobalSystemCountScale,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,true,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`fx.NiagaraGlobalSystemCountScale=<值>` / `fx.NiagaraGlobalSystemCountScale <值>` 或 INI 中配置,A global scale on system count thresholds for culling in Niagara. \n,ECVF_Scalability
